row,lat,lon,!75f19024_mesaured_rssi,!75f19024_predicted_rssi,!75f19024_path_loss_rssi,!75f19024_los_obstructed,!75f19024_fresnel_60_obstructed,!75f19024_first_fresnel_obstructed,!7369fb6a_mesaured_rssi,!7369fb6a_predicted_rssi,!7369fb6a_path_loss_rssi,!7369fb6a_los_obstructed,!7369fb6a_fresnel_60_obstructed,!7369fb6a_first_fresnel_obstructed
150,45.8314425,13.7416708,-78.0,-102.73954,-65.37,True,True,True,-88.0,-87.75,-71.67000000000002,False,True,True
151,45.8330271,13.7401738,-79.0,-98.56974000000001,-64.03999999999999,True,True,True,-80.0,-87.17,-71.00999999999999,False,True,True
152,45.8346263,13.7383448,-95.0,-87.81296,-62.40999999999999,True,True,True,-85.0,-86.37,-70.25999999999999,False,False,True
153,45.836341,13.738635,-92.0,-90.47363000000001,-60.849999999999994,True,True,True,-80.0,-85.83000000000001,-69.65,False,True,True
154,45.8380378,13.7377038,-75.0,-77.65,-58.56,False,True,True,-81.0,-85.02000000000001,-68.84,False,False,True
155,45.839634,13.7359858,-78.0,-74.94000000000001,-55.239999999999995,False,False,True,-76.0,-83.94000000000001,-67.87,False,False,False
156,45.8408466,13.7342408,-66.0,-71.34,-51.64,False,False,False,-80.0,-83.05000000000001,-66.99000000000001,False,False,False
157,45.8417995,13.7330586,-64.0,-63.089999999999996,-48.78,False,False,True,-99.0,-100.02000000000001,-66.28,False,False,False
158,45.8429363,13.7325975,-55.0,-59.69,-45.39999999999999,False,False,False,-84.0,-79.2986,-65.5,True,True,True
159,45.8447313,13.7301445,-61.0,-72.99000000000001,-52.81,False,True,True,-81.0,-79.78,-63.809999999999995,False,False,False
160,45.8470863,13.7278083,,,,,,,-103.0,-75.87014,-61.25,True,True,True
161,45.8493058,13.724342,,,,,,,-72.0,-73.10638000000002,-58.39999999999999,True,True,True
162,45.8526656,13.7188428,-79.0,-83.57000000000001,-65.95000000000002,False,False,True,-87.0,-73.27289,-58.28,True,True,True
163,45.8552196,13.7193925,-82.0,-83.02000000000001,-66.84,False,False,False,-83.0,-72.03497000000002,-56.97,True,True,True
164,45.8572298,13.7195003,-93.0,-109.4731,-67.64000000000001,True,True,True,-79.0,-74.85242000000001,-57.89,True,True,True
165,45.8574255,13.720027,-99.0,-120.4531,-67.61000000000001,True,True,True,-96.0,-99.12544000000001,-57.519999999999996,True,True,True
166,45.856564,13.7208161,-99.0,-121.16122000000001,-67.07,True,True,True,-87.0,-74.30054,-55.81,True,True,True
167,45.855895,13.7220351,-78.0,-132.69283000000001,-66.49000000000001,True,True,True,-90.0,-68.34866000000001,-53.269999999999996,True,True,True
168,45.8558838,13.723371,-78.0,-149.39189000000002,-66.19,True,True,True,-92.0,-107.37725,-50.50999999999999,True,True,True
169,45.8555581,13.7236355,-104.0,-147.84793,-65.96000000000001,True,True,True,-82.0,-99.74329,-49.2,True,True,True
170,45.8542836,13.7238591,-101.0,-142.77256,-65.22,True,True,True,,,,,,
171,45.8539615,13.7244763,-78.0,-144.58162000000002,-64.87,True,True,True,,,,,,
172,45.8536266,13.7253101,-65.0,-80.53,-64.45000000000002,False,False,True,-126.0,-100.90886,-45.459999999999994,True,True,True
173,45.8533405,13.7271416,-63.0,-79.83000000000001,-63.779999999999994,False,False,False,-81.0,-88.28933,-47.34,True,True,True
174,45.8530986,13.7285005,-69.0,-79.4,-63.27,False,False,False,-72.0,-101.93074,-50.78,True,True,True
175,45.8529228,13.7293271,-63.0,-79.08000000000001,-62.95000000000001,False,False,False,-71.0,-86.71000000000001,-52.61,False,True,True
176,45.853003,13.7292091,-68.0,-79.06,-63.039999999999985,False,False,False,-74.0,-95.60819000000001,-52.25999999999999,True,True,True
177,45.8530893,13.729165,-68.0,-79.06,-63.12,False,False,False,-74.0,-100.4247,-52.00999999999999,True,True,True
178,45.8532986,13.7289348,-71.0,-79.27000000000001,-63.339999999999996,False,False,False,-76.0,-91.10423000000002,-51.14,True,True,True
179,45.8535285,13.7287053,-78.0,-79.7,-63.559999999999995,False,False,False,-81.0,-66.13376,-50.129999999999995,True,True,True
180,45.853768,13.7284493,-73.0,-79.89,-63.789999999999985,False,False,False,-82.0,-83.63329,-48.92999999999999,True,True,True
181,45.8539911,13.7286693,-79.0,-79.94000000000001,-63.90999999999999,False,True,True,-80.0,-100.51329,-49.08,True,True,True
182,45.8541695,13.729072,-75.0,-80.02000000000001,-63.96999999999999,False,False,False,-77.0,-65.47376,-49.980000000000004,True,True,True
183,45.854473,13.7287643,-79.0,-80.4,-64.24000000000001,False,False,False,-82.0,-70.6598,-48.769999999999996,True,True,True
184,45.8546033,13.7281933,-77.0,-80.53,-64.43,False,False,False,-75.0,-67.41000000000001,-46.58,False,True,True
185,45.8547391,13.7276938,-78.0,-80.66000000000001,-64.62,False,False,False,-81.0,-57.531879999999994,-44.11,True,True,True
186,45.8547353,13.7271546,-74.0,-80.77000000000001,-64.72,False,False,False,-56.0,-51.57792,-40.379999999999995,True,True,True
187,45.854754,13.7265306,-76.0,-80.87,-64.86000000000001,False,False,False,-45.0,30.8,-31.959999999999994,False,True,True
188,45.8547618,13.7263981,-74.0,-81.03,-64.89000000000001,False,False,False,-45.0,30.8,-28.29,False,False,False
189,45.8547938,13.7263441,-72.0,-81.03,-64.93,False,False,False,-52.0,30.8,-26.729999999999997,False,False,False
190,45.8547045,13.7267131,-68.0,-80.89,-64.78999999999999,False,False,False,,,,,,
191,45.8547485,13.7272351,-73.0,-80.79,-64.71000000000001,False,False,False,,,,,,
